gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	recordedByID	identifiedByID	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name
2464444621																										CAR:783:2017:00460									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00460			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-09-27T00:00:00				2017	9	27		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.8995	-73.7399																																				Felipe Veloza Romero	2017-09-27T00:00:00												Tremarctos ornatus (F.G.Cuvier, 1825)								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		SPECIES		Oso andino		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:28.936Z	3078.0								true	false	2433401	2433401	1	44	359	732	9681	2433400		2433401	Tremarctos ornatus	Tremarctos	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		DWC_ARCHIVE	2020-09-01T14:02:28.936Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444620																										CAR:783:2017:00457									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00457			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-09-18T00:00:00				2017	9	18		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.8995	-73.7399																																				Felipe Veloza Romero	2017-09-18T00:00:00												Tremarctos ornatus (F.G.Cuvier, 1825)								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		SPECIES		Oso andino		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:28.957Z	3078.0								true	false	2433401	2433401	1	44	359	732	9681	2433400		2433401	Tremarctos ornatus	Tremarctos	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		DWC_ARCHIVE	2020-09-01T14:02:28.957Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444619																										CAR:783:2017:00453									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00453			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-10-16T00:00:00				2017	10	16		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9144	-73.7279																																				Felipe Veloza Romero	2017-10-16T00:00:00												Tremarctos ornatus (F.G.Cuvier, 1825)								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		SPECIES		Oso andino		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:28.961Z	3038.0								true	false	2433401	2433401	1	44	359	732	9681	2433400		2433401	Tremarctos ornatus	Tremarctos	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		DWC_ARCHIVE	2020-09-01T14:02:28.961Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444618																										CAR:783:2017:00446									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00446			Felipe Veloza Romero									PRESENT							Mueve la cámara												2017-09-25T00:00:00				2017	9	25		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Mueve la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9144	-73.7279																																				Felipe Veloza Romero	2017-09-25T00:00:00												Tremarctos ornatus (F.G.Cuvier, 1825)								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		SPECIES		Oso andino		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:28.912Z	3038.0								true	false	2433401	2433401	1	44	359	732	9681	2433400		2433401	Tremarctos ornatus	Tremarctos	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		DWC_ARCHIVE	2020-09-01T14:02:28.912Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444617																										CAR:783:2017:00442									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00442			Felipe Veloza Romero									PRESENT							Mueve la cámara												2017-09-18T00:00:00				2017	9	18		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Mueve la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9144	-73.7279																																				Felipe Veloza Romero	2017-09-18T00:00:00												Tremarctos ornatus (F.G.Cuvier, 1825)								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		SPECIES		Oso andino		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:28.919Z	3038.0								true	false	2433401	2433401	1	44	359	732	9681	2433400		2433401	Tremarctos ornatus	Tremarctos	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		DWC_ARCHIVE	2020-09-01T14:02:28.919Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444616																										CAR:783:2017:00439									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00439			Felipe Veloza Romero									PRESENT							Mueve la cámara												2017-09-12T00:00:00				2017	9	12		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Mueve la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9144	-73.7279																																				Felipe Veloza Romero	2017-09-12T00:00:00												Tremarctos ornatus (F.G.Cuvier, 1825)								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		SPECIES		Oso andino		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:28.922Z	3038.0								true	false	2433401	2433401	1	44	359	732	9681	2433400		2433401	Tremarctos ornatus	Tremarctos	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		DWC_ARCHIVE	2020-09-01T14:02:28.922Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444615																										CAR:783:2017:00435									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00435			Felipe Veloza Romero									PRESENT							Oso vocaliza.												2017-10-20T00:00:00				2017	10	20		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Oso vocaliza.				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9011	-73.7232																																				Felipe Veloza Romero	2017-10-20T00:00:00												Tremarctos ornatus (F.G.Cuvier, 1825)								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		SPECIES		Oso andino		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:28.928Z	3077.0								true	false	2433401	2433401	1	44	359	732	9681	2433400		2433401	Tremarctos ornatus	Tremarctos	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		DWC_ARCHIVE	2020-09-01T14:02:28.928Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444614																										CAR:783:2017:00431									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00431			Felipe Veloza Romero									PRESENT							Pasa frente a la cámara												2017-08-22T00:00:00				2017	8	22		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Pasa frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9184	-73.7323																																				Felipe Veloza Romero	2017-08-22T00:00:00												Tremarctos ornatus (F.G.Cuvier, 1825)								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		SPECIES		Oso andino		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:28.933Z	3048.0								true	false	2433401	2433401	1	44	359	732	9681	2433400		2433401	Tremarctos ornatus	Tremarctos	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		DWC_ARCHIVE	2020-09-01T14:02:28.933Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444613																										CAR:783:2017:00428									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00428			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-05-26T00:00:00				2017	5	26		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9184	-73.7323																																				Felipe Veloza Romero	2017-05-26T00:00:00												Tremarctos ornatus (F.G.Cuvier, 1825)								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		SPECIES		Oso andino		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.081Z	3048.0								true	false	2433401	2433401	1	44	359	732	9681	2433400		2433401	Tremarctos ornatus	Tremarctos	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		DWC_ARCHIVE	2020-09-01T14:02:29.081Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444612																										CAR:783:2017:00424									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00424			Felipe Veloza Romero									PRESENT							Dos osos frente a la cámara.												2017-09-19T00:00:00				2017	9	19		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Dos osos frente a la cámara.				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9154	-73.7285																																				Felipe Veloza Romero	2017-09-19T00:00:00												Tremarctos ornatus (F.G.Cuvier, 1825)								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		SPECIES		Oso andino		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.090Z	3039.0								true	false	2433401	2433401	1	44	359	732	9681	2433400		2433401	Tremarctos ornatus	Tremarctos	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		DWC_ARCHIVE	2020-09-01T14:02:29.090Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444611																										CAR:783:2017:00420									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00420			Felipe Veloza Romero									PRESENT							Pasa frente a la cámara												2017-09-19T00:00:00				2017	9	19		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Pasa frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9154	-73.7285																																				Felipe Veloza Romero	2017-09-19T00:00:00												Tremarctos ornatus (F.G.Cuvier, 1825)								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		SPECIES		Oso andino		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.094Z	3039.0								true	false	2433401	2433401	1	44	359	732	9681	2433400		2433401	Tremarctos ornatus	Tremarctos	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		DWC_ARCHIVE	2020-09-01T14:02:29.094Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444610																										CAR:783:2017:00417									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00417			Felipe Veloza Romero									PRESENT							Pasa frente a la cámara												2017-09-18T00:00:00				2017	9	18		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Pasa frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9154	-73.7285																																				Felipe Veloza Romero	2017-09-18T00:00:00												Tremarctos ornatus (F.G.Cuvier, 1825)								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		SPECIES		Oso andino		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.099Z	3039.0								true	false	2433401	2433401	1	44	359	732	9681	2433400		2433401	Tremarctos ornatus	Tremarctos	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		DWC_ARCHIVE	2020-09-01T14:02:29.099Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444609																										CAR:783:2017:00413									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00413			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-09-18T00:00:00				2017	9	18		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9154	-73.7285																																				Felipe Veloza Romero	2017-09-18T00:00:00												Tremarctos ornatus (F.G.Cuvier, 1825)								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		SPECIES		Oso andino		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.111Z	3039.0								true	false	2433401	2433401	1	44	359	732	9681	2433400		2433401	Tremarctos ornatus	Tremarctos	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		DWC_ARCHIVE	2020-09-01T14:02:29.111Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444608																										CAR:783:2017:00406									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00406			Felipe Veloza Romero									PRESENT							Frente a la cámara, rascandose												2017-09-14T00:00:00				2017	9	14		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Frente a la cámara, rascandose				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9154	-73.7284																																				Felipe Veloza Romero	2017-09-14T00:00:00												Tremarctos ornatus (F.G.Cuvier, 1825)								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		SPECIES		Oso andino		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:28.984Z	3039.0								true	false	2433401	2433401	1	44	359	732	9681	2433400		2433401	Tremarctos ornatus	Tremarctos	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		DWC_ARCHIVE	2020-09-01T14:02:28.984Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444607																										CAR:783:2017:00402									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00402			Felipe Veloza Romero									PRESENT							Osa y osezno frente a la c{amara												2017-09-19T00:00:00				2017	9	19		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Osa y osezno frente a la c{amara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9143	-73.7279																																				Felipe Veloza Romero	2017-09-19T00:00:00												Tremarctos ornatus (F.G.Cuvier, 1825)								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		SPECIES		Oso andino		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.005Z	3039.0								true	false	2433401	2433401	1	44	359	732	9681	2433400		2433401	Tremarctos ornatus	Tremarctos	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		DWC_ARCHIVE	2020-09-01T14:02:29.005Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444606																										CAR:783:2017:00398									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00398			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-09-18T00:00:00				2017	9	18		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9143	-73.7279																																				Felipe Veloza Romero	2017-09-18T00:00:00												Tremarctos ornatus (F.G.Cuvier, 1825)								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		SPECIES		Oso andino		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.950Z	3039.0								true	false	2433401	2433401	1	44	359	732	9681	2433400		2433401	Tremarctos ornatus	Tremarctos	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		DWC_ARCHIVE	2020-09-01T14:02:29.950Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444605																										CAR:783:2017:00394									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00394			Felipe Veloza Romero									PRESENT							Mueve la cámara												2017-08-22T00:00:00				2017	8	22		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Mueve la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9154	-73.7285																																				Felipe Veloza Romero	2017-08-22T00:00:00												Tremarctos ornatus (F.G.Cuvier, 1825)								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		SPECIES		Oso andino		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.946Z	3039.0								true	false	2433401	2433401	1	44	359	732	9681	2433400		2433401	Tremarctos ornatus	Tremarctos	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		DWC_ARCHIVE	2020-09-01T14:02:29.946Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444604																										CAR:783:2017:00390									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00390			Felipe Veloza Romero									PRESENT							Frente a la cámara, moviendola												2017-08-04T00:00:00				2017	8	4		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Frente a la cámara, moviendola				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9154	-73.7285																																				Felipe Veloza Romero	2017-08-04T00:00:00												Tremarctos ornatus (F.G.Cuvier, 1825)								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		SPECIES		Oso andino		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.947Z	3039.0								true	false	2433401	2433401	1	44	359	732	9681	2433400		2433401	Tremarctos ornatus	Tremarctos	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		DWC_ARCHIVE	2020-09-01T14:02:29.947Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464444603																										CAR:783:2017:00387									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00387			Felipe Veloza Romero									PRESENT							Pasa al lado de la cámara												2017-08-05T00:00:00				2017	8	5		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Pasa al lado de la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9154	-73.7284																																				Felipe Veloza Romero	2017-08-05T00:00:00												Tremarctos ornatus (F.G.Cuvier, 1825)								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		SPECIES		Oso andino		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.511Z	3039.0								true	false	2433401	2433401	1	44	359	732	9681	2433400		2433401	Tremarctos ornatus	Tremarctos	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		DWC_ARCHIVE	2020-09-01T14:02:29.511Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
