gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	recordedByID	identifiedByID
2464444703																										CAR:819:2017:00536									es												Corporación Autonoma regional de Cundinamarca (CAR)							Evento		899.999.062-6		CAR:819:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Actualización del plan de manejo y conservación de la especie Choloepus hoffmanni		HumanObservation				CAR:819:2017:00536			Secretaría de desarrollo agropecuario								Silvestre									Datos tomados por la Dirección de Recursos Naturales DRN - Grupo de Biodiversidad. Inventario y Monitoreo de la Biodiversidad												2017-01-01				2017	01	01			Puntual									SA				Colombia	CO	Cundinamarca	Anolaima		San Isidro		0										4.7739	-74.4646	WGS84																																							Secretaría de desarrollo agropecuario	2017-01-01												Choloepus hoffmanni								Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus		hoffmanni		Especie		Peters, 1858	Perezoso de dos dedos. Perico Ligero						
2464444702																										CAR:819:2017:00532									es												Corporación Autonoma regional de Cundinamarca (CAR)							Evento		899.999.062-6		CAR:819:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Actualización del plan de manejo y conservación de la especie Choloepus hoffmanni		HumanObservation				CAR:819:2017:00532			Secretaría de desarrollo agropecuario								Silvestre									Datos tomados por la Dirección de Recursos Naturales DRN - Grupo de Biodiversidad. Inventario y Monitoreo de la Biodiversidad												2017-01-01				2017	01	01			Puntual									SA				Colombia	CO	Cundinamarca	El Colegio		Antioqueñita		0										4.5581	-74.3702	WGS84																																							Secretaría de desarrollo agropecuario	2017-01-01												Choloepus hoffmanni								Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus		hoffmanni		Especie		Peters, 1858	Perezoso de dos dedos. Perico Ligero						
2464444701																										CAR:819:2017:00529									es												Corporación Autonoma regional de Cundinamarca (CAR)							Evento		899.999.062-6		CAR:819:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Actualización del plan de manejo y conservación de la especie Choloepus hoffmanni		HumanObservation				CAR:819:2017:00529			Comunidad								Silvestre									Datos tomados por la Dirección de Recursos Naturales DRN - Grupo de Biodiversidad. Inventario y Monitoreo de la Biodiversidad												2017-01-01				2017	01	01			Puntual									SA				Colombia	CO	Cundinamarca	Zipacón		El Chuscal		0										4.7647	-74.3669	WGS84																																							Comunidad	2017-01-01												Choloepus hoffmanni								Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus		hoffmanni		Especie		Peters, 1858	Perezoso de dos dedos. Perico Ligero						
2464444700																										CAR:819:2017:00521									es												Corporación Autonoma regional de Cundinamarca (CAR)							Evento		899.999.062-6		CAR:819:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Actualización del plan de manejo y conservación de la especie Choloepus hoffmanni		HumanObservation				CAR:819:2017:00521			Parque Chicaque								Silvestre									Datos tomados por la Dirección de Recursos Naturales DRN - Grupo de Biodiversidad. Inventario y Monitoreo de la Biodiversidad												2017-05-08				2017	05	08			Puntual									SA				Colombia	CO	Cundinamarca	Soacha		Parque Chicaque		0										4.6071	-74.3052	WGS84																																							Parque Chicaque	<Null>												Choloepus hoffmanni								Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus		hoffmanni		Especie		Peters, 1858	Perezoso de dos dedos. Perico Ligero						
2464444699																										CAR:819:2017:00518									es												Corporación Autonoma regional de Cundinamarca (CAR)							Evento		899.999.062-6		CAR:819:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Actualización del plan de manejo y conservación de la especie Choloepus hoffmanni		HumanObservation				CAR:819:2017:00518			Comunidad								Silvestre									Datos tomados por la Dirección de Recursos Naturales DRN - Grupo de Biodiversidad. Inventario y Monitoreo de la Biodiversidad												2017-09-11				2017	09	11			Puntual									SA				Colombia	CO	Cundinamarca	Supatá		Paraiso Alto		0										5.0580	-74.2497	WGS84																																							Comunidad	2017-09-11												Choloepus hoffmanni								Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus		hoffmanni		Especie		Peters, 1858	Perezoso de dos dedos. Perico Ligero						
2464444698																										CAR:819:2017:00206									es												Corporación Autonoma regional de Cundinamarca (CAR)							Evento		899.999.062-6		CAR:819:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Actualización del plan de prevención, manejo y control de la especie Achatina fulica		HumanObservation				CAR:819:2017:00206			Diana Romero								Invasor									Inspección												2017-01-01				2017	01	01			Puntual					inspeccion				SA				Colombia	CO	Cundinamarca	Caparrapí		Cambulo		1418										5.2433	-74.5390	WGS84																																							Diana Romero	2017-01-01												Achatina fulica								Animalia	Mollusca	Gastropoda	Stylommatophora	Achatinidae	Achatina		fulica		Especie		(Férussac, 1821)	Caracol Africano						
2464444697																										CAR:819:2017:00202									es												Corporación Autonoma regional de Cundinamarca (CAR)							Evento		899.999.062-6		CAR:819:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Formulación del plan de prevención, manejo y control de la especie Achatina fulica		HumanObservation				CAR:819:2017:00202			Alvaro Forero								Invasor									Vereda												2017-01-01				2017	01	01			Puntual					Vereda				SA				Colombia	CO	Cundinamarca	San Antonio de Tequendama		Las Angosturas		1336										4.6028	-74.3808	WGS84																																							Alvaro Forero	2017-01-01												Achatina fulica								Animalia	Mollusca	Gastropoda	Stylommatophora	Achatinidae	Achatina		fulica		Especie		(Férussac, 1821)	Caracol Africano						
2464444696																										CAR:783:2017:00945									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00945			Felipe Veloza Romero								Silvestre									Frente a la cámara												2018-05-18	23:24:00			2018	05	18		Bosque altoandino	Cámara Trampa					Fauna asociada				SA				Colombia	CO	Cundinamarca	Guatavita		Reserva Vista Hermosa		3027										4.9136	-73.7276	WGS84																																							Felipe Veloza Romero	2018-08-03												Didelphis pernigra								Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis		pernigra		Especie		J.A.Allen, 1900	Zarigueya						
2464444695																										CAR:783:2017:00941									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00941			Felipe Veloza Romero								Silvestre									Frente a la cámara												2018-04-25	01:52:00			2018	04	25		Bosque altoandino	Cámara Trampa					Pasa frente a la cámara.				SA				Colombia	CO	Cundinamarca	Guatavita		Reserva Vista Hermosa		3052										4.9161	-73.7305	WGS84																																							Felipe Veloza Romero	2018-07-28												Didelphis pernigra								Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis		pernigra		Especie		J.A.Allen, 1900	Zarigueya						
2464444694																										CAR:783:2017:00938									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00938			Felipe Veloza Romero								Silvestre									Frente a la cámara												2018-02-27	02:44:00			2018	02	27		Bosque altoandino	Cámara Trampa					Frente a la cámara.				SA				Colombia	CO	Cundinamarca	Guatavita		Reserva Vista Hermosa		3047										4.8355	-73.7298	WGS84																																							Felipe Veloza Romero	2018-07-28												Didelphis pernigra								Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis		pernigra		Especie		J.A.Allen, 1900	Zarigueya						
2464444693																										CAR:783:2017:00934									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00934			Felipe Veloza Romero								Silvestre									Frente a la cámara												2018-05-21	17:24:00			2018	05	21		Bosque altoandino	Cámara Trampa					Fauna asociada				SA				Colombia	CO	Cundinamarca	Guatavita		Reserva Vista Hermosa		3027										4.9136	-73.7276	WGS84																																							Felipe Veloza Romero	2018-08-03												Odocoileus virginianus goudotii								Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Odocoileus		virginianus	goudotii	Subespecie		(Gay & Gervais, 1846)	Venado cola blanca						
2464444692																										CAR:783:2017:00930									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00930			Felipe Veloza Romero								Silvestre									Frente a la cámara												2018-05-21	12:31:00			2018	05	21		Bosque altoandino	Cámara Trampa					Fauna asociada				SA				Colombia	CO	Cundinamarca	Guatavita		Reserva Vista Hermosa		3027										4.9136	-73.7276	WGS84																																							Felipe Veloza Romero	2018-08-03												Odocoileus virginianus goudotii								Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Odocoileus		virginianus	goudotii	Subespecie		(Gay & Gervais, 1846)	Venado cola blanca						
2464444691																										CAR:783:2017:00927									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00927			Felipe Veloza Romero								Silvestre									Frente a la cámara												2018-05-13	14:25:00			2018	05	13		Bosque altoandino	Cámara Trampa					Fauna asociada				SA				Colombia	CO	Cundinamarca	Guatavita		Reserva Vista Hermosa		3027										4.9136	-73.7276	WGS84																																							Felipe Veloza Romero	2018-08-03												Odocoileus virginianus goudotii								Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Odocoileus		virginianus	goudotii	Subespecie		(Gay & Gervais, 1846)	Venado cola blanca						
2464444690																										CAR:783:2017:00923									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00923			Felipe Veloza Romero								Silvestre									Frente a la cámara												2018-05-21	12:23:00			2018	05	21		Bosque altoandino	Cámara Trampa					Fauna asociada				SA				Colombia	CO	Cundinamarca	Guatavita		Reserva Vista Hermosa		3039										4.9154	-73.7284	WGS84																																							Felipe Veloza Romero	2018-08-03												Odocoileus virginianus goudotii								Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Odocoileus		virginianus	goudotii	Subespecie		(Gay & Gervais, 1846)	Venado cola blanca						
2464444689																										CAR:783:2017:00912									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00912			Felipe Veloza Romero								Silvestre									Frente a la cámara												2018-03-06	12:25:00			2018	03	06		Bosque altoandino	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Reserva Vista Hermosa		3033										4.9144	-73.7279	WGS84																																							Felipe Veloza Romero	2018-07-28												Grallaria squamigera								Animalia	Chordata	Aves	Passeriformes	Grallariidae	Grallaria		squamigera		Especie		Prevost & Des Murs, 1842	Tororoi						
2464444688																										CAR:783:2017:00871									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00871			Felipe Veloza Romero								Silvestre									Frente a la cámara												2018-05-05	08:55:00			2018	05	05		Bosque altoandino	Cámara Trampa					Fauna asociada				SA				Colombia	CO	Cundinamarca	Guatavita		Reserva Vista Hermosa		3039										4.9154	-73.7284	WGS84																																							Felipe Veloza Romero	2018-08-03												Penelope montagnii								Animalia	Chordata	Aves	Galliformes	Cracidae	Penelope		montagnii		Especie		(Bonaparte, 1856)	Pava						
